scenario,intervention,level,comparison_baseline,location,location_code,births,delivery_share,anc,pph,maternal_sepsis,eclampsia,obstructed_labor,aph,uterine_rupture,severe_complication,maternal_deaths,maternal_deaths_per_100k,neonatal_deaths,neonatal_deaths_per_1000,iv_iron_given_anemia_anc,pph_bundle_given_pph,mgso4_given_eclampsia,antibiotics_given_sepsis,oxytocin_given_ol
fqa_current,FQA,current,overall_no_flags,L4,2,-76.80000000000291,-0.00037791555949212574,-0.0001770058532378771,-0.0218388494688299,-0.03313568727376179,-0.002579181797406075,-0.00040292188478302515,4.2950295842829334e-05,5.44285033378146e-05,-0.003714162243114272,-5.270000000000003,-9.672822774615177,1.1200000000000045,0.03291510358634575,0.2764519280089728,0.5691433951927336,0.10707405543787957,0.28043268040348074,0.0
fqa_current,FQA,current,overall_no_flags,L5,3,-146.3149999999987,-0.0007199832693632613,-0.0012560349754989764,-0.03642463268184218,-0.05289408183585553,-0.0038351167681829265,-4.399035641658444e-05,0.0001717010065775057,0.00018406802774300485,-0.014934008332722667,-14.985,-58.78302697199331,-3.910000000000025,-0.05900643169701425,0.2697669819572811,0.5699723060884868,0.10735611369985382,0.27913224637996403,0.0
fqa_moderate,FQA,moderate,overall_no_flags,Home,0,0.0,0.0,0.0,-0.00015428633500719907,-0.0005928231691697261,-0.00012068846633064498,0.0,0.0,0.0,-6.066054839071536e-05,-1.5249999999999773,-2.19153973789048,2.490000000000009,0.028531082459736012,0.27781377080679975,0.0,0.0,0.0,0.0
fqa_moderate,FQA,moderate,overall_no_flags,L2/3,1,228.84000000000378,0.0011260702686743396,0.001109529238310647,-0.0004466806571238654,-0.0013926446581266176,-0.0002992910112203165,-5.382462719872444e-05,-1.4037131343436725e-05,-2.2207649549516387e-05,-9.639230529042992e-05,-0.13500000000000156,-0.34277935702381157,-0.5749999999999886,-0.02049229022508614,0.2886292359392436,0.0,0.009868896110508174,0.00605645290941878,0.0
fqa_moderate,FQA,moderate,overall_no_flags,L4,2,-79.12000000000262,-0.0003893317586851075,-0.0001712184221472901,-0.022542770642520783,-0.03519583262293774,-0.002833207181746362,-0.0005202004549186429,4.357100951820486e-05,5.541054714429047e-05,-0.00392055135491317,-5.275000000000002,-9.677509628343024,0.589999999999975,0.023049178960789618,0.27644863593221924,0.5894144177130728,0.1278697810072122,0.3006535727194563,0.0
fqa_moderate,FQA,moderate,overall_no_flags,L5,3,-149.71999999999753,-0.0007367385099891627,-0.0012507844834532822,-0.03760705302683902,-0.056270215690018915,-0.0042343142404617715,-0.00015898363908414814,0.0001776603575314728,0.0001895932531071759,-0.015776740903444067,-15.119999999999997,-59.3149242920754,-3.6550000000000296,-0.04394104516935471,0.2697659025232436,0.5899881607381574,0.1280548871784239,0.2996900456879613,0.0
fqa_high,FQA,high,overall_no_flags,Home,0,0.0,0.0,0.0,-0.00015428633500719907,-0.0005928231691697261,-0.00012068846633064498,0.0,0.0,0.0,-6.066054839071536e-05,-1.9350000000000023,-2.6944169780958873,3.0,0.03724674011096596,0.27781377080679975,0.0,0.0,0.0,0.0
fqa_high,FQA,high,overall_no_flags,L2/3,1,233.82500000000437,0.001150600334612728,0.001110425653421565,-0.00044934028406547026,-0.0014848538110063363,-0.00032651064399895086,-6.526309860185875e-05,-1.4303445494301403e-05,-2.25108747873631e-05,-0.0001033403768330777,-0.20000000000000107,-0.4616658461861505,-0.519999999999996,-0.019358957385683606,0.28863213593389403,0.0,0.01906930678793417,0.011109769809011155,0.0
fqa_high,FQA,high,overall_no_flags,L4,2,-81.02999999999884,-0.0003987304399173386,-0.0001636219099121483,-0.02318021204408134,-0.037038714999526365,-0.003056910217805374,-0.0006250928364906136,4.493404255392561e-05,5.59192534159772e-05,-0.0041054841295759086,-5.445,-9.986442961896053,-0.535000000000025,0.0026942461135011087,0.27644571788057903,0.6080590456499411,0.14641163555556352,0.31917632113632605,0.0
fqa_high,FQA,high,overall_no_flags,L5,3,-152.79499999999825,-0.0007518698946954172,-0.0012519708368168292,-0.03868053642274251,-0.05931816841579671,-0.004589095135997853,-0.00025802965998825145,0.0001804383773609669,0.00019477538137396833,-0.01654430143377228,-15.270000000000003,-59.92835319135534,-4.785000000000025,-0.08597444816631494,0.2697604308118924,0.6082271116274565,0.14646031081359318,0.31819745876449024,0.0
